id,type,title,latitude,longitude,address,description
37496,RESV,Griffiths Island Reserve,-34.92072218,138.5012142,,
38310,RESV,Henley and Grange Memorial Oval,-34.92071364,138.4989195,,
21289,BRDG,Victoria Bridge,-34.92069523,138.5917449,,
39840,BLDG,Thebarton Mounted Police Barracks,-34.9206851,138.5805647,,"Off Port Road, Adelaide"
38643,RESV,Henley and Grange Memorial Oval - Skate Park,-34.92068354,138.4975403,,
25492,RESV,McKenna Street Reserve,-34.92065591,138.6527856,,
50512,RESV,Buttery Sportsground,-34.92063575,138.6386554,,"Named by the City of Norwood, Payneham & St Peters at meetings held on 17/1/2005 and 4/4/2005. Government Gazette of 23/6/2005 lists an incorrect meeting date of 2/5/2005 which should have been 4/4/2005."
17675,HOSP,Lying Informer Destitute Asylum,-34.92063532,138.600325,,"Location is approximate only to be on Kintore Avenue, Adelaide"
15245,RTRK,Kate Slatter Sprint Regatta Course,-34.92060526,138.5948749,,Council named the Sprint Regatta Course after Kate Slatter who is the first rower to win an Olympic Gold Medal for the Coxless Pairs in the 1996 Altanta Games.  The course starts at the weir and finishes near the Festival Centre at the gondola landing.
44521,RESV,Everritt Reserve,-34.92059138,138.5084955,,
23464,BLDG,New Thebarton Post Office,-34.92056484,138.5574045,,Location is approximate only.
31448,SCHL,Kent Town Occupation Centre,-34.92054552,138.6181752,,School opened in 1953.  Location is approximate only.
17472,SUB,Torrensville,-34.92053486,138.5589845,,"Originally a private subdivision of section 95.  Name adopted as a suburb name within the DC West Torrens in 1944 following consensus between DC West Torrens, Nomenclature Committee and other government agencies.  Portions formerly known as new mile end,"
15064,BLDG,Hartley Building,-34.92046533,138.600645,,"University of Adelaide, Kintore Avenue, Adelaide."
36542,BLDG,Bragg Laboratories,-34.92045534,138.601765,,"University of Adelaide, off North Terrace, Adelaide"
39145,BLDG,Museum of Economic Botany,-34.92044546,138.6120851,,"Botanic Gardens, off North Terrace, Adelaide.  Location is approximate only."
31856,RESV,Penfold Wine Reserve,-34.92041616,138.6748458,,
25446,RESV,Glyde Street Reserve,-34.92041583,138.6452855,,
46255,RSTA,Kirkcaldy Railway Station,-34.92041413,138.4944237,,8 3/4 miles north west.  Location is approximate only.
17525,SUBD,Torrensville Estate,-34.92036491,138.5638245,,Private subdivision.  Location is approximate only.
21771,BLDG,Barr Smith Library,-34.92033536,138.603315,,"University of Adelaide, off North Terrace, Adelaide"
54729,RESV,Haslam Oval,-34.92019587,138.6489655,,
30292,SUBD,New Thebarton,-34.92014484,138.5574045,,Private subdivision.  Location is approximate only.
67156,PARK,Charleston Conservation Park,-34.92013925,138.9499491,,
53536,SCHL,Norwood Primary School,-34.92008566,138.6298753,,School opened in 1885.
45098,RESV,George Jones Reserve,-34.92007882,138.5217746,,Part of the River Torrens Linear Park.
40479,SUBD,Kensington North,-34.92002582,138.6441155,,Private subdivision.  Location is approximate only.
32263,BRDG,Keele Bridge,-34.92002458,138.5336842,,
25444,RESV,Romalo Reserve,-34.91994621,138.6790259,,
33807,BLDG,Adelaide University Post Office,-34.91993537,138.603715,,Name approved by Geographical Names Board in 1975.  Located within the grounds of the university.
35203,MONU,Memorial to J A H Gardener,-34.91993529,138.5969649,,"Elder Park, King William Road, Adelaide."
67181,RESV,Elder Park,-34.91993529,138.5969649,,
39541,LAKE,Kainka Wirra,-34.91982542,138.6088751,,Dual named with Main Lake gazetted in November 2001.
39719,LAKE,Main Lake,-34.91982542,138.6088751,,Dual named with Kainka Wirra gazetted in November 2001.
54590,BLDG,Beulah Road Community Hall,-34.91981559,138.6238253,,"Named by the City of Norwood, Payneham & St Peters at meetings held on 17/1/2005 and 4/4/2005. Government Gazette of 23/6/2005 lists an incorrect meeting date of 2/5/2005 which should have been 4/4/2005."
59784,BLDG,Asylum Morgue,-34.91981543,138.6096851,,"Botanic Gardens, off North Terrace, Adelaide.  Location is approximate only."
22749,FLAT,Pinky Flat,-34.91974526,138.5938749,,
45096,RESV,Blamey Reserve,-34.91970909,138.5307111,,Part of the River Torrens Linear Park.
47418,LOCB,Lenswood,-34.91967792,138.8312477,,Boundaries created February 1997 for long established for name. Portion around Section 5144 was known as 'Mitchell Flat' after Thomas Neilson Mitchell owner in 1850.  Mr Armin Mayer advised by e-mail dated 27/7/2010 that a portion was also known as 'Jerr
45618,RESV,Bentley Reserve,-34.91954075,138.5143177,,
38019,RESV,Park Lane Reserve,-34.91946639,138.4987843,,
34229,SCHL,Norwood High School,-34.91945613,138.6714358,,School opened in 1910.  Now amalgamated with Morialta High School to form The Norwood Morialta School located on the site of the former Norwood High School.  Name changed approved by Geographical Names Advisory Committee in 1992.
36331,SCHL,The Norwood Morialta School,-34.91945613,138.6714358,,Name for the new school formed by the amalgamation of Norwood and Morialta High Schools located on the site of the former Norwood High School.  Name changed approved by Geographical Names Advisory Committee in 1992.
54038,SCHL,Norwood Senior School,-34.91945613,138.6714358,,"One of two campus name associated with The Norwood Morialta School, located on the site of the former Norwood High School.  Name changed approved by Geographical Names Advisory Committee in 1992."
50563,BLDG,"Band Rotunda, Elder Park",-34.91944529,138.5968849,,"Off King William Road, Adelaide"
36001,GATE,Mitchell Gates and Fence,-34.91940535,138.602255,,"University of Adelaide, Victoria Drive and Frome Road, Adelaide."
36998,BLDG,Elder Park Rotunda,-34.91937529,138.5968449,,"King William Road, Adelaide"
22680,SUB,Auldana,-34.91934629,138.685806,,Name approved by Geographical Names Board.  Proposal in 1994 to add portion of Magill not proceeded with.  Portion of Skye added in June 2004.
24391,RESV,Penfold Park,-34.91932624,138.6812259,,
56321,?,Mitchell Wall,-34.91930535,138.601855,,"Victoria Drive, Adelaide.  Location is approximate only."
56522,BRDG,Cowell Bridge,-34.9193045,138.5267841,,
33938,WEIR,Weir No 1,-34.91928517,138.5856248,,
39525,WEIR,Water Supply Structure-Weir No 1,-34.91928517,138.5856248,,Parklands - River Torrens
21982,BPTH,Henley Beach Road Bike Path,-34.91925156,138.5414576,,
36601,RESV,Parade Ground,-34.91922532,138.599155,,
45097,RESV,Canino Reserve,-34.91918709,138.5276211,,Part of the River Torrens Linear Park.
26860,BLDG,Administration Building,-34.91915547,138.6124251,,"Former STA Hackney Bus Depot, Hackney Road, Adelaide"
52338,SUBD,Cranbourne,-34.91911583,138.6449755,,Now included in Beulah Park (or possible Wattle Park).
31472,PARK,Lenswood Recreation Park,-34.91907785,138.8248176,,Park abolished 30/8/1990. Classification altered to Recorded (historical).  No extent established.
37357,RESV,Mekens Reserve,-34.91903099,138.5036172,,
41491,RESV,Park 12,-34.91902535,138.601535,,Name altered by City of Adelaide on 13/3/2000.
41659,RESV,Karra Wirra,-34.91902535,138.601535,,Kaurna name meaning red gum forest (karra meaning red gum and wqirra meaning wood or forest).
67655,RSTA,Thebarton Tram Stop,-34.91901554,138.5771688,,"Name originally approved by the Surveyor-General on 5 May 2009 as Light Terrace but following further discussions with the Department for Transport, Energy & Infrastructure the Surveyor-General approved this name 22 May 2009."
67438,RSTA,Light Terrace Tram Stop,-34.91901554,138.5771688,,"Name as originally approved by the Surveyor-General on 5 May 2009 as Light Terrace but following further discussions with the Department for Transport, Energy & Infrastructure the Surveyor-General approved the name Thebarton Tram Stop on 22 May 2009."
24362,SCHL,Thebarton High School,-34.9190149,138.5614745,,School opened in 1925.
44460,RESV,Tedder Reserve - Pooch Park,-34.91900993,138.5341306,,A section of Tedder Reserve for dogs.  Also part of the River Torrens Linear Park.
36564,RLWY,Adelaide-Melbourne Railway,-34.91899515,138.5841548,,
26251,BLDG,Adelaide Gaol,-34.91897514,138.5832248,,
29966,SUBD,Henley Park,-34.91895498,138.5687446,,Private subdivision
29415,HMSD,Deepways,-34.91888722,138.768387,,
33511,HMSD,Huwenvale,-34.91888722,138.768387,,
39515,BRDG,University Footbridge,-34.91887536,138.602565,,Parklands - River Torrens
45029,SUB,Beulah Park,-34.91882583,138.6443255,,"Originally a private subdivision.  Boundaries established in 1941 by consensus between Nomenclature Committee, City of Burnside and other government agencies. Portions formerly known as North Kensington, Norwood Park and Rosaville.  Manning records a pos"
51784,BRDG,University Bridge,-34.91882536,138.602495,,
38365,BLDG,Henley Depot,-34.91879016,138.4939284,,City of Charles Sturt depot in Henley Beach.
25438,SUBD,Corryton Extension,-34.91878601,138.6601157,,Private subdivision incorporated into Kensington Gardens.
36647,BLDG,Hackney Tram Depot,-34.91878547,138.6121651,,
36886,GATE,Carriageway Entrance Gates,-34.91875548,138.6130251,,"Botanic Park, Hackney Road, Adelaide.  Location is approximate only."
38046,RESV,Sunningdale Reserve,-34.91875183,138.5083484,,
66891,RESV,Thebarton Oval,-34.91872492,138.5631146,,Boundary approximate
25679,SUBD,Haldon Gardens,-34.91869596,138.6557357,,Originally proposed by the City of Burnside as a suburb name but evetually incorporated in the suburb of Kensington Park.
38845,RESV,Hoy Crescent Island Reserve,-34.91868342,138.4999746,,
42214,GRDN,Botanic Gardens,-34.91863543,138.6089051,,
34131,GRDN,Grundy Gardens,-34.91854537,138.603785,,
25496,RESV,Bradman Park,-34.9184859,138.6501956,,
36951,GRDN,Botanic Gardens Palm House,-34.91846546,138.6109951,,Botanic Gardens Conservatory
32316,SCHL,Kensington Park Community College,-34.91843591,138.6511456,,
34675,HMSD,Whistlers Creek,-34.91838706,138.7537968,,
36122,HMSD,The Retreat,-34.91838706,138.7537968,,
50165,HMSD,Aurora,-34.91838706,138.7537968,,
7103,RESV,Memorial Drive Tennis Courts,-34.91838526,138.5933249,,
7105,RESV,Memorial Drive Tennis Club,-34.91838526,138.5933249,,The Government gGazette of 1/9/2011 states the recreation ground covers the land leased by the Corporation of the City of Adelaide to Tennis SA Inc.
67074,BLDG,Bicentennial Conservatory,-34.91836759,138.6109413,,
1397,RESV,Adelaide Par 3 Golf Course,-34.91834518,138.5863048,,
36600,RESV,Par 3 Golf Course,-34.91834518,138.5863048,,
47216,HMSD,Gumbank,-34.91831887,138.9152787,,
38314,BLDG,Henley Civic Centre,-34.91831758,138.4924958,,
24395,RESV,Pepper Street Reserve,-34.91831616,138.6735259,,
25373,SCHL,Western Teachers College,-34.91831497,138.5676446,,
24657,SUBD,Thebarton West,-34.91831497,138.5676446,,Private subdivision.  Location is approximate only.
30059,SUBD,West Thebarton,-34.91831497,138.5676446,,Private subdivision.  Location is approximate only.
29945,BLDG,West Thebarton Post Office,-34.91831497,138.5676446,,Location is approximate only.
39120,BLDG,Wye Signal Cabin,-34.91820515,138.5832648,,
67706,SUB,Teringie Heights,-34.91819648,138.7022862,,Name not approved by Geographical Names Board 17/1/1975.  Subsequently approved subject to no objection from Australia Post and DC East Torrens by Geographical Names Board on 11/8/1976.  Teringie approved in lieu of Teringie Heights following the stated
67023,BLDG,Charleston Hotel,-34.91816439,138.8985296,,
6373,FTRY,Charleston Vineyard,-34.91813889,138.9171587,,
58980,RESV,Chimney Park,-34.91811564,138.6274753,,"Named by the City of Norwood, Payneham & St Peters at meetings held on 17/1/2005 and 4/4/2005. Government Gazette of 23/6/2005 lists an incorrect meeting date of 2/5/2005 which should have been 4/4/2005."
6486,BLDG,Kleemann Rosewyn Funerals,-34.91808852,138.8837783,,
6537,HMSD,Mount Charles,-34.91803881,138.9099287,,
54044,BLDG,Charleston Post Office,-34.91803869,138.8989785,,
1551,RESV,Osmond Square,-34.91803566,138.6288653,,"Named by the City of Norwood, Payneham & St Peters at meetings held on 17/1/2005 and 4/4/2005. Government Gazette of 23/6/2005 lists an incorrect meeting date of 2/5/2005 which should have been 4/4/2005."
25714,SUBD,Norwood Park,-34.91801583,138.6437155,,
56583,SUBD,Rosaville,-34.91798581,138.6420755,,
55773,RESV,Jubilee Sports Arena,-34.91797566,138.6289553,,
59386,SUB,Henley Beach,-34.91794419,138.4977838,,"Originally a private subdivision of Section 447.  Name adopted as a suburb name within the town of Henley & Grange in 1945 following consensus between Council, Nomenclature Committee and other government agencies.  Gazettal was deferred until a more oppo"
6376,HMSD,Blackford,-34.91784897,138.9240988,,
53538,RESV,Tulya Wodli,-34.91781509,138.5784348,,"Kaurna word name meaning Police barracks (from tulya an early word for an English 'soldier' which included police and wodli meaning house, camp, place). Includes the Police Baracks.  Dual naming approved by City of Adelaide 28/5/2001."
56032,RESV,Bonython Park,-34.91781509,138.5784348,,Dual naming approved by City of Adelaide on 28/5/2001.
24241,RESV,Salop Street Reserve,-34.91780585,138.6456955,,
46540,LOCB,Charleston,-34.91777869,138.8989885,,"There are two possible derivations, detailed as follows:- 1. Named after Charles Newman, the first shepherd in the area for the SA Company or 2. Named after Charles Dunn who laid out the town.  Boundaries created in February 1997 for long established nam"
56322,LOCU,Charlestown,-34.91777869,138.8989885,,"A subdivision of section 5197, Hundred of Onkaparinga, by Charles Dunn, circa 1854, three km south-east of Lobethal, and laid out as Charlestown now known as Charleston."
24902,SCHL,Underdale College of Advanced Education,-34.91775472,138.5449044,,"Now the University of South Australia, Underdale Campus."
48009,SCHL,Torrens College of Advanced Education,-34.91775472,138.5449044,,
58577,SCHL,"University of South Australia, Underdale Campus",-34.91775472,138.5449044,,Campus closed and land used for a residential estate.
38593,RESV,Chambers Reserve,-34.9177356,138.4975181,,
37988,RESV,Glenwood Reserve,-34.91771788,138.5215302,,
57645,HMSD,Hazelmere,-34.91769725,138.770137,,
48221,BRDG,Adelaide Bridge,-34.91766531,138.597545,,
51312,BRDG,Adelaide Bridge,-34.91766531,138.597545,,"King William Road, Adelaide"
24452,RESV,Bennett Reserve,-34.91765614,138.6716359,,
52795,SUBD,Henley,-34.91750417,138.4961638,,
3150,RESV,Richards Park,-34.91747569,138.6314754,,"Named by the City of Norwood, Payneham & St Peters at meetings held on 17/1/2005 and 4/4/2005. Government Gazette of 23/6/2005 lists an incorrect meeting date of 2/5/2005 which should have been 4/4/2005."
39068,BLDG,"North Lodge, Botanic Gardens",-34.91747543,138.6083151,,"Off North Terrace, Adelaide.  Location is approximate only."
45207,RESV,Tedder Reserve,-34.91747209,138.5366263,,Part of the River Torrens Linear Park.
24171,RSTA,Marlborough Street Railway Station,-34.9173942,138.4985338,,Situated 9 miles north west of Adelaide at Henley Beach. Location is approximate only to the centre of the suburb.
37806,RESV,Shelly Reserve,-34.91738011,138.5185251,,
39827,RESV,Tainmundilla,-34.91734544,138.6092651,,Kaurna name meaning mistletoe place (from tainmunda meaning mistletoe and illa meaning place).
38373,CS,Forest Range Closer Settlement Estate,-34.91733765,138.8060474,,
25443,RESV,John F Kennedy Memorial Garden,-34.91733582,138.6428955,,
53615,HMSD,Paradigm,-34.91732799,138.8361678,,
66581,RESV,Kidman Park Playing Fields,-34.91728895,138.5284287,,Includes the Office for Recreation and Sport.
38327,BLDG,"Stands, Adelaide Oval",-34.91728527,138.594115,,"The Sir Edwin Smith, the George Giffen and the Mostyn Evan Stands, Adelaide Oval, off King William Road, Adelaide.  Shown as parklands, Adelaide Oval on the Womersley Register."
67003,RESV,Botanic Park,-34.91727645,138.608469,,Appears to be that portion of the Adelaide Parklands adjacent to the northern boundary of the Botanic Gardens
3488,BLDG,Alma Hotel,-34.91722021,138.6260527,,Norwood
49324,SCHL,Charleston Primary School,-34.91717872,138.9015186,,school opened in 1877.
39291,GRDN,Angas Gardens,-34.91712532,138.59823,,
35599,MONU,Memorial to Captain Sir Ross Smith,-34.9171153,138.596665,,"Creswell Garden, off King William Road, North Adelaide"
38714,MONU,Statue of Hercules and Pedestal,-34.9171153,138.596665,,"Pennington Garden off King William Road, North Adelaide.  Location is approximate only."
55774,GRDN,Creswell Gardens,-34.9171153,138.596665,,
39385,RESV,Norman Cole Reserve,-34.91709661,138.7132464,,N P Cole owned the land from 3/12/1924 to 2/1/1973. Name approved by Geographical Names Board in 1988.
1045,RESV,Adelaide Oval,-34.91703528,138.594825,,Dual naming approved by City of Adelaide on 28/5/2001.
49924,RESV,Tarndanya Womma,-34.91703528,138.594825,,"Kaurna name meaning adelaide plain (from tarndanya the name for the site of Adelaide, and means red kangaroo, and womma meaning plain).  Dual naming approved by City of Adelaide on 28/5/2001."
34114,RESV,Mellor Reserve,-34.91692582,138.6425855,,The park had been referred to as Howard Street Reserve for many years before City of Burnside formalised the name Beulah Park in 1955. The reserve has been renamed at some time to Mellor Reserve.
33947,RESV,Beulah Park,-34.91692582,138.6425855,,The park had been referred to as Howard Street Reserve for many years before City of Burnside formalised the name Beulah Park in 1955.  The reserve has been renamed at some time to Mellor Reserve.
33948,RESV,Howard Street Reserve,-34.91692582,138.6425855,,The park had been referred to as Howard Street Reserve for many years before City of Burnside formalised the name Beulah Park in 1955.  The reserve has been renamed at some time to Mellor Reserve.
39205,GATE,"Victor Richardson Gates, Adelaide Oval",-34.91685529,138.595755,,"Victor Richardson Road, off King William Road, North Adelaide"
36844,STRM,Neudorf Creek,-34.9168383,138.8638981,,
54883,SUBD,Magill Estate,-34.91677613,138.6705359,,Private subdivision.  Location is approximate only.
44618,WEIR,Weir No 2,-34.91676512,138.5803748,,
45206,RESV,Montgomery Reserve,-34.91672961,138.5430681,,Part of the River Torrens Linear Park.
32657,SCHL,Thebarton Children's Road Safety School,-34.91670502,138.5711047,,Location is approximate to the centre of the suburb.
51380,SUB,Thebarton,-34.91670502,138.5711047,,Originally a private subdivision of section 46.  Name of the house was taken from Colonel Light's English home - Theberton Hall.  Thebarton was the first village laid out outside of the City of Adelaide.  Available evidence suggests that the current spel
48519,SUBD,Southwark,-34.91662506,138.5746147,,Private subdivision.  The first government house was located there.  Location is approximate only.
20915,SUB,Fulham Gardens,-34.91654435,138.511294,,Name approved as a subdivision name by the Nomenclature Committee 27/3/1925 & 16/7/1926.  Amendment to the boundaries of the suburb in 1987.  Portion excluded from Fulham and included in Fulham Gardens and portion excluded from Fulham Gardens and include
52329,SCHL,St Michaels College,-34.91651424,138.5021039,,
39475,BRDG,Railway Bridge,-34.91647515,138.5827548,,"Situated within the Parklands, spanning the River Torrens"
24417,RESV,University of Adelaide Sport Field,-34.91641536,138.6013851,,
40397,?,Adelaide Oval Scoreboard,-34.91635529,138.595155,,
49573,SUBD,Beulah Estate,-34.91630589,138.6486956,,Name approved by Nomenclature Committe for a private subdivision on 26/6/1925.
40940,STRM,Mount Charles Creek,-34.91625871,138.8999086,,Name originally proposed by Mrs Sonya Herringe for the creek that flows through her property at Charleston from Mount Chalres East to the Onkaparinga River.  Mrs Herringe wanted a name that reflected the heritage of the area but would also readily identi
57617,STRM,Charleston Creek,-34.91625871,138.8999086,,Name proposed by Mrs Sonya Herringe for the creek that flows through her property at Charleston from Mount Chalres East to the Onkaparinga River.  A search for a traditional name by the Peramangk Tribe indicated that there was no traditional Aboriginal n
58348,SCHL,Kidman Park High School,-34.91618454,138.5281342,,School opened in 1964.
3801,BLDG,Adelaide Oval Bowling Club,-34.91617345,138.5936249,,Location is approximate only to the vicinity of the Adelaide Oval.
6372,HMSD,Bell Springs Lodge,-34.91610932,138.9545492,,
54488,SUBD,Home Park,-34.91597623,138.678256,,Private subdivision.
31857,RESV,Chapel Street Reserve,-34.91594615,138.6715059,,
23120,BLDG,Lentara Home,-34.9159362,138.6760659,,
50231,BLDG,Adelaide Zoological Gardens Rotunda,-34.9158954,138.6041851,,"Frome Road, adelaide"
57052,HMSD,Slipper Park,-34.9158884,138.8723082,,
44578,RESV,Firbank Reserve,-34.91588346,138.5089491,,
17896,SUB,Gilburn,-34.9157865,138.7022862,,Named proposed in 1984 but not approved by Geographical Names Board in 1988.
29263,SUB,Teringie,-34.9157865,138.7022862,,Originally a private subdivision of Section 851.  Name approved in 1978 by Geographical Names Board in lieu of the original proposal of Teringie Heights following the stated preference of the DC East Torrens.  Proposal to rename portion of Teringie as Gi
37618,RESV,Valetta Reserve,-34.91566703,138.5253489,,
26059,SUBD,Corryton,-34.91566604,138.6618458,,"Originally proposed by the City of Burnside as a suburb name, but eventually incorporated into Kensington Gardens."
50946,GRDN,Pennington Gardens,-34.91562531,138.596495,,
28020,RESV,Cross of Sacrifice Memorial Gardens,-34.91554898,138.5980136,,
49979,BRDG,Albert Bridge,-34.91550538,138.6029651,,"Frome Road, Adelaide."
33869,RDGE,Forest Ridge,-34.91541752,138.7931873,,
27916,RESV,City of Adelaide South Course,-34.91533219,138.5856682,,
67643,BLDG,Fulham Gardens Shopping Centre,-34.91529424,138.5134761,,
15066,BLDG,Head Keepers Residence,-34.91528539,138.6035251,,"Adelaide Zoological Gardens, Frome Road, Adelaide.  Apostrophe deleted.  Location is approximate only."
17849,BLDG,Head Keepers Cottage,-34.91528539,138.6035251,,"Adelaide Zoological Gardens, Frome Road, Adelaide.  Apostrophe deleted.  Location is approximate only."
35677,BLDG,Director's Residence Zoo,-34.91528539,138.6035251,,"Within the Zoological Gardens, Frome Road, Adelaide"
49737,SUB,Hackney,-34.91524552,138.6151252,,John Bailey was the first Colonial Botanist.  Proposal in 1971 to add Hackney to College Park not approved by Geographical Names Board.
43194,SCHL,Magill Special School,-34.91511621,138.6761259,,School opened in 1953.
67292,BLDG,Brickworks Market,-34.91509162,138.5623176,,
38069,RESV,Parkway Reserve,-34.91506305,138.5145722,,
6864,HMSD,Lothlorian,-34.91505784,138.8218577,,
3985,SCHL,Magill School,-34.91503621,138.676086,,The new Magill School has been created by merger and renaming of Magill Junior and Magill Primary Schools on the same site and will begin operation from 1/1/2011.
29340,SCHL,Magill Junior Primary School,-34.91503621,138.676086,,School opened in 1954.  The new Magill School has been created by merger and renaming of Magill Junior and Magill Primary Schools on the same site and will begin operation from 1/1/2011.
33593,SCHL,Magill Primary School,-34.91503621,138.676086,,School opened in 1855.  The new Magill School has been created by merger and renaming of Magill Junior and Magill Primary Schools on the same site and will begin operation from 1/1/2011.
24449,RESV,Magill War Memorial Reserve,-34.9150162,138.6749959,,
29608,BRDG,Holbrooks Bridge,-34.91500476,138.5467844,,
9497,SUBD,Vailima Court,-34.91495552,138.6145252,,Private subdivision.  Location is approximate only.
35730,BLDG,"Elephant House, Zoological Gardens",-34.91488541,138.6046651,,"Off Frome Road, Adelaide"
56621,HMSD,Gum Tree Glade,-34.9148369,138.7375767,,
43406,RESV,Piltawodli,-34.91482521,138.5872049,,"Kaurna name meaning possums home (pilta meaning possum , wodli meaning house / home) because of the large number of possums living in the numerous red gum trees in the area.  The Par 3 of the Golf Course is the actual Piltawodli site.  Piltawodli was the"
42002,RESV,Park 1,-34.91482521,138.5872049,,Name altered by City of Adelaide on 13/3/2000.
26249,SUBD,College Town,-34.91476554,138.6162453,,
51967,SCHL,St Peters College,-34.91476554,138.6162453,,
27270,SUB,Kidman Park,-34.91473452,138.5257942,,Originally a private subdivision of Section 413.  Alteration to suburb boundariesin 1987.
33241,BLDG,Magill Post Office,-34.91469618,138.6732659,,
52863,BLDG,Adelaide Zoological Gardens Office,-34.91468541,138.6051151,,"Frome Road, Adelaide"
37655,SCHL,St Josephs School,-34.91466608,138.6642958,,
24913,HILL,Dunn Hill,-34.91464893,138.9190388,,Possessive 's' deleted
35855,HOSP,Memorial Hospital,-34.91454534,138.598575,,"1-10 Sir Edwin Smith Avenue, North Adelaide"
67013,BLDG,Cherryville CFS Station,-34.91452702,138.7651511,,
36820,BLDG,Cathedral Lodge,-34.91452533,138.597655,,"2-12 King William Road, North Adelaide"
42291,SUBD,North Norwood,-34.91443583,138.6423956,,Private subdivision.  Location is approximate only.
49725,SCHL,Fulham Gardens Primary School,-34.91443426,138.5019439,,School opened in 1960.
67397,RSTA,Bonython Park Tram Stop,-34.91439871,138.5763969,,Name approved by the Surveyor-General on 5 May 2009.
1133,BLDG,St Peters Child Care Centre,-34.91436566,138.6266354,,"Named by the City of Norwood, Payneham & St Peters at meetings held on 17/1/2005 and 4/4/2005. Government Gazette of 23/6/2005 lists an incorrect meeting date of 2/5/2005 which should have been 4/4/2005."
48031,SCHL,Adventist Primary School,-34.91433581,138.6399955,,
37807,RESV,Sid Knight Reserve,-34.91431771,138.4978162,,Located in Henley Beach.
38713,MONU,Statue of Colonel William Light and Pedestal,-34.91431527,138.592625,,"Montefiore Hill, North Adelaide"
44454,MONU,Lights Vision,-34.91431527,138.592625,,
52660,HILL,Montefiore Hill,-34.91425527,138.592485,,J Montefiore was on of the Colonisation Commissioners
38273,BLDG,St Peter's Cathedral,-34.91424532,138.596725,,"1-9 King William Road, North Adelaide"
42376,BLDG,St Peters Cathedral,-34.91424532,138.596725,,
41081,GRDN,Linde Community Garden,-34.91421264,138.6261556,,Portion of Allotment 130 in Filed Plan 4431 named by the City of Norwood Payneham and St Peters in September 2010.
37986,RESV,Gerard Reserve,-34.91421004,138.533936,,
39446,BLDG,Quakers Meeting House,-34.91420531,138.595385,,"Off 41 Pennington Terrace, North Adelaide.   Location is approximate only."
45403,RESV,Abelia Reserve,-34.9141608,138.5369404,,
35678,BLDG,Downer House,-34.91413531,138.595215,,"45-48 Pennington Terrace, North Adelaide"
39478,SCHL,The Cottage,-34.91413531,138.595215,,"Pasrt of St Mark'S College, 42-44 Pennington Terrace, North Adelaide"
37619,RESV,Veronica Reserve,-34.91409358,138.527727,,
20398,BLDG,North Norwood Post Office,-34.91408585,138.6434256,,Location is approximate only to the centre of the relevant section.
1932,BLDG,St Peters Rotary Club Shed,-34.91407566,138.6266954,,"Named by the City of Norwood, Payneham & St Peters at meetings held on 17/1/2005 and 4/4/2005. Government Gazette of 23/6/2005 lists an incorrect meeting date of 2/5/2005 which should have been 4/4/2005."
39578,BLDG,Walkley Cottage,-34.91407531,138.595555,,"42-44 Pennington Terrace, North Adelaide"
36000,BLDG,Grenfell Price Lodge,-34.9140653,138.594935,,"49-53 Pennington Terrace, North Adelaide."
35784,BLDG,Girls Friendly Society Offices,-34.9140653,138.594935,,"59-60 Pennington Terrace, North Adelaide.  Location is approximate only."
15424,BLDG,Hawker House,-34.9140053,138.594615,,"54-57 Pennington Terrace, North Adelaide.  Location is approximate only."
36823,SCHL,Correspondence School,-34.9140053,138.594615,,"64 Pennington Terrace, North Adelaide"
37015,BLDG,Carclew and Former Stables,-34.91390527,138.591525,,"11-20 Montefiore Hill, North Adelaide.  Shown as 11 Jeffcott Street, North Adelaide in the Womersley Register."
37617,RESV,Valentine Reserve,-34.91387925,138.5306233,,
39929,HMSD,Kirrikie,-34.91387826,138.8587581,,
58807,BLDG,Anglican Church Office,-34.91379533,138.596955,,"14-20 King William Road, North Adelaide"
17729,SUBD,Torrenside,-34.91379503,138.5706647,,Private subdivision.
44939,RESV,Collins Reserve,-34.91368446,138.5194941,,
41272,RESV,Linde Reserve,-34.91365566,138.6263754,,"Named by the City of Norwood, Payneham & St Peters."
67213,BLDG,Cathedral Hotel,-34.91364897,138.5976463,,
47476,FTRY,Lobethal Sewerage Treatment Works,-34.91362841,138.8720683,,
35889,BLDG,Greenway Apartments,-34.91362533,138.597075,,"41-51 King William Road, North Adelaide, 60-70 Kermode Street, North Adelaide"
27032,SCHL,Kidman Park Primary School,-34.91362449,138.5223842,,School opened in 1959.
35805,BLDG,Montefiore,-34.91361528,138.592555,,"1-10 Montefiore Hill, North Adelaide"
32670,SCHL,St Marys College,-34.91360532,138.596555,,
55433,BLDG,Cherryville Post Office,-34.91353722,138.765067,,Location is approximate only to be within the bounded locality.
46822,SUB,Stepney,-34.91351568,138.6282654,,Originally a private subdivision of Section 259.
35756,GRDN,"Lodge and Gates, Botanic Gardens",-34.91349549,138.6115752,,"Botanic Road, Adelaide"
39086,BRDG,Taylor Bridge,-34.91341495,138.5630047,,"Taylor Brothers, tanners on the riverbank nearby, subscribed to the cost of the first bridge."
5624,HMSD,Fuzzy's Farm,-34.9131968,138.7281666,,
38266,RESV,Dunstone Grove Playground,-34.91318567,138.6268954,,
30070,SUBD,Osborne Park,-34.91318454,138.5263742,,Private subdivision
39065,BLDG,Queen's Head Hotel,-34.91316531,138.595325,,"117-119 Kermode Street, North Adelaide"
